Level	Rule Name	Subject	Property	Value
WARN	annotation_whitespace	generically dependent continuant	IAO:0000602	<(iff (GenericallyDependentContinuant a) (and (Continuant a) (exists (b t) (genericallyDependsOnAt a b t)))) // axiom label in BFO2 CLIF: [074-001] >
WARN	annotation_whitespace	material entity	IAO:0000602	<(forall (x) (if (MaterialEntity x) (IndependentContinuant x))) // axiom label in BFO2 CLIF: [019-002] >
WARN	annotation_whitespace	material entity	IAO:0000602	<(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt x y t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [021-002] >
WARN	annotation_whitespace	material entity	IAO:0000602	<(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt y x t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [020-002] >
WARN	annotation_whitespace	fermented beverage	rdfs:comment	<SIREN DB annotation:* has quality 'liquid' (http://purl.obolibrary.org/obo/FOODON_03430130)* formed as a result of 'microbial/enzymatic modification process' (http://purl.obolibrary.org/obo/FOODON_03460119)* formed as a result of 'curing or aging process' (http://purl.obolibrary.org/obo/FOODON_03460253) @en>
WARN	annotation_whitespace	vegetable juice food product	rdfs:comment	<SIREN DB annotation:* has quality 'liquid' (http://purl.obolibrary.org/obo/FOODON_03430130)* derives from 'part of plant' (http://purl.obolibrary.org/obo/FOODON_03420174) @en>
WARN	annotation_whitespace	animal-derived food	rdfs:comment	<SIREN DB annotation:* derives from 'part of animal' (http://purl.obolibrary.org/obo/FOODON_03420164) @en>
WARN	annotation_whitespace	vitamin and mineral dietary supplement	rdfs:comment	<SIREN DB annotation:* has substance added 'mineral added' (http://purl.obolibrary.org/obo/FOODON_03460159)* has substance added http://purl.obolibrary.org/obo/FOODON_03460163* has substance added 'nutrient or dietary substance added' (http://purl.obolibrary.org/obo/FOODON_03460194) @en>
WARN	annotation_whitespace	crystaline fructose	rdfs:comment	<SIREN DB annotation:* has quality 'crystal' (http://purl.obolibrary.org/obo/FOODON_03430143)* derives from 'fructose' (http://purl.obolibrary.org/obo/CHEBI_28757)* formed as a result of 'water removal process' (http://purl.obolibrary.org/obo/FOODON_03460138)* formed as a result of 'preservation by dehydration or drying' (http://purl.obolibrary.org/obo/FOODON_03470116) @en>
WARN	annotation_whitespace	food (liquid)	rdfs:comment	<SIREN DB annotation:* has quality 'liquid' (http://purl.obolibrary.org/obo/FOODON_03430130) @en>
WARN	annotation_whitespace	definition	editor note	<2012-04-05: Barry SmithThe official OBI definition, explaining the meaning of a class or property: 'Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions' is terrible.Can you fix to something like:A statement of necessary and sufficient conditions explaining the meaning of an expression referring to a class or property.Alan RuttenbergYour proposed definition is a reasonable candidate, except that it is very common that necessary and sufficient conditions are not given. Mostly they are necessary, occasionally they are necessary and sufficient or just sufficient. Often they use terms that are not themselves defined and so they effectively can't be evaluated by those criteria. On the specifics of the proposed definition:We don't have definitions of 'meaning' or 'expression' or 'property'. For 'reference' in the intended sense I think we use the term 'denotation'. For 'expression', I think we you mean symbol, or identifier. For 'meaning' it differs for class and property. For class we want documentation that let's the intended reader determine whether an entity is instance of the class, or not. For property we want documentation that let's the intended reader determine, given a pair of potential relata, whether the assertion that the relation holds is true. The 'intended reader' part suggests that we also specify who, we expect, would be able to understand the definition, and also generalizes over human and computer reader to include textual and logical definition. Personally, I am more comfortable weakening definition to documentation, with instructions as to what is desirable. We also have the outstanding issue of how to aim different definitions to different audiences. A clinical audience reading chebi wants a different sort of definition documentation/definition from a chemistry trained audience, and similarly there is a need for a definition that is adequate for an ontologist to work with. @en>
WARN	annotation_whitespace	contained in	editor note	<Intended meaning:domain: material entityrange: spatial region or site (immaterial continuant) @en>
WARN	annotation_whitespace	axiom holds for all times	definition	"<## ElucidationThis is used when the statement/axiom is assumed to hold true 'eternally'## How to interpret (informal)First the \""atemporal\"" FOL is derived from the OWL using the standardinterpretation. This axiom is temporalized by embedding the axiomwithin a for-all-times quantified sentence. The t argument is added toall instantiation predicates and predicates that use this relation.## Example Class: nucleus SubClassOf: part_of some cell forall t : forall n : instance_of(n,Nucleus,t) implies exists c : instance_of(c,Cell,t) part_of(n,c,t)## NotesThis interpretation is *not* the same as an at-all-times relation>"
WARN	annotation_whitespace	ends_during	rdfs:comment	<X ends_during Y iff: ((start(Y) before_or_simultaneous_with end(X)) AND end(X) before_or_simultaneous_with end(Y). @en>
WARN	annotation_whitespace	never_in_taxon	expand assertion to	?X DisjointWith RO_0002162 some ?Y 
WARN	annotation_whitespace	spatially disjoint from	editor note	There are two ways to encode this as a shortcut relation. The other possibility to use an annotation assertion between two classes, and expand this to a disjointness axiom. @en
WARN	annotation_whitespace	capable_of	definition	A relation between a material entity (such as a cell) and a process, in which the material entity has the ability to carry out the process. 
WARN	annotation_whitespace	developmentally_induced_by	definition source	 Developmental Biology, Gilbert, 8th edition, figure 6.5(F)
WARN	annotation_whitespace	contributes to	curator notes	In the context of the Gene Ontology, contributes_to may be used only with classes from the molecular function ontology. 
WARN	annotation_whitespace	Title	Description	"
        Typically, a Title will be a name by which the resource is
         formally known.
    @en-us"
WARN	duplicate_exact_synonym	exposure to X-ray radiation	has_exact_synonym	X-ray radiation exposure
WARN	duplicate_exact_synonym	exposure to X-ray radiation	has_exact_synonym	X-ray radiation exposure
WARN	duplicate_exact_synonym	estrogen modifying agent therapy	has_exact_synonym	treatment with estrogen receptor modulator
WARN	duplicate_exact_synonym	anti-estrogen agent therapy	has_exact_synonym	treatment with estrogen receptor modulator
WARN	duplicate_exact_synonym	anti-inflammatory agent therapy	has_exact_synonym	treatment with anti-inflammatory drug
WARN	duplicate_exact_synonym	nonsteroidal anti-inflammatory agent therapy	has_exact_synonym	treatment with anti-inflammatory drug
WARN	duplicate_exact_synonym	alpha-adrenergic agent therapy	has_exact_synonym	treatment with alpha-adrenergic drug
WARN	duplicate_exact_synonym	alpha-adrenergic agonist agent therapy	has_exact_synonym	treatment with alpha-adrenergic drug
WARN	duplicate_exact_synonym	exposure to plastic pollution	has_exact_synonym	plastic pollution exposure
WARN	duplicate_exact_synonym	exposure to plastic pollution	has_exact_synonym	plastic pollution exposure
WARN	duplicate_exact_synonym	exposure to greenhouse effect	has_exact_synonym	greenhouse effect exposure
WARN	duplicate_exact_synonym	exposure to greenhouse effect	has_exact_synonym	greenhouse effect exposure
WARN	duplicate_exact_synonym	Myxini	has_exact_synonym	fishes
WARN	duplicate_exact_synonym	Hyperoartia	has_exact_synonym	fishes
WARN	duplicate_exact_synonym	Coelacanthimorpha	has_exact_synonym	fishes
WARN	duplicate_exact_synonym	Chondrichthyes	has_exact_synonym	fishes
WARN	duplicate_exact_synonym	Dipnoi	has_exact_synonym	fishes
WARN	duplicate_exact_synonym	Actinopterygii	has_exact_synonym	fishes
WARN	duplicate_exact_synonym	Myxini	has_exact_synonym	fish
WARN	duplicate_exact_synonym	Hyperoartia	has_exact_synonym	fish
WARN	duplicate_exact_synonym	Coelacanthimorpha	has_exact_synonym	fish
WARN	duplicate_exact_synonym	Chondrichthyes	has_exact_synonym	fish
WARN	duplicate_exact_synonym	Dipnoi	has_exact_synonym	fish
WARN	duplicate_exact_synonym	Actinopterygii	has_exact_synonym	fish
WARN	duplicate_exact_synonym	exposure to fibrous glass dust	has_exact_synonym	fibrous glass dust exposure
WARN	duplicate_exact_synonym	exposure to fibrous glass dust	has_exact_synonym	fibrous glass dust exposure
WARN	duplicate_exact_synonym	vitamin K exposure	has_exact_synonym	exposure to vitamin K
WARN	duplicate_exact_synonym	vitamin K exposure	has_exact_synonym	exposure to vitamin K
WARN	duplicate_exact_synonym	vitamin C exposure	has_exact_synonym	exposure to vitamin C
WARN	duplicate_exact_synonym	vitamin C exposure	has_exact_synonym	exposure to vitamin C
WARN	duplicate_exact_synonym	verapamil exposure	has_exact_synonym	exposure to verapamil
WARN	duplicate_exact_synonym	verapamil exposure	has_exact_synonym	exposure to verapamil
WARN	duplicate_exact_synonym	uranium molecular entity exposure	has_exact_synonym	exposure to uranium molecular entity
WARN	duplicate_exact_synonym	uranium molecular entity exposure	has_exact_synonym	exposure to uranium molecular entity
WARN	duplicate_exact_synonym	triclosan exposure	has_exact_synonym	exposure to triclosan
WARN	duplicate_exact_synonym	triclosan exposure	has_exact_synonym	exposure to triclosan
WARN	duplicate_exact_synonym	trichloroethene exposure	has_exact_synonym	exposure to trichloroethene
WARN	duplicate_exact_synonym	trichloroethene exposure	has_exact_synonym	exposure to trichloroethene
WARN	duplicate_exact_synonym	toluene 2,4-diisocyanate exposure	has_exact_synonym	exposure to toluene 2,4-diisocyanate
WARN	duplicate_exact_synonym	toluene 2,4-diisocyanate exposure	has_exact_synonym	exposure to toluene 2,4-diisocyanate
WARN	duplicate_exact_synonym	tetrachloroethene exposure	has_exact_synonym	exposure to tetrachloroethene
WARN	duplicate_exact_synonym	tetrachloroethene exposure	has_exact_synonym	exposure to tetrachloroethene
WARN	duplicate_exact_synonym	tetrachloroethene exposure	has_exact_synonym	exposure to tetrachloroethene
WARN	duplicate_exact_synonym	styrene exposure	has_exact_synonym	exposure to styrene
WARN	duplicate_exact_synonym	styrene exposure	has_exact_synonym	exposure to styrene
WARN	duplicate_exact_synonym	silicon dioxide exposure	has_exact_synonym	exposure to silicon dioxide
WARN	duplicate_exact_synonym	silicon dioxide exposure	has_exact_synonym	exposure to silicon dioxide
WARN	duplicate_exact_synonym	riboflavin exposure	has_exact_synonym	exposure to riboflavin
WARN	duplicate_exact_synonym	riboflavin exposure	has_exact_synonym	exposure to riboflavin
WARN	duplicate_exact_synonym	propan-2-ol exposure	has_exact_synonym	exposure to propan-2-ol
WARN	duplicate_exact_synonym	propan-2-ol exposure	has_exact_synonym	exposure to propan-2-ol
WARN	duplicate_exact_synonym	polychlorobiphenyl exposure	has_exact_synonym	exposure to polychlorobiphenyl
WARN	duplicate_exact_synonym	polychlorobiphenyl exposure	has_exact_synonym	exposure to polychlorobiphenyl
WARN	duplicate_exact_synonym	phylloquinone exposure	has_exact_synonym	exposure to phylloquinone
WARN	duplicate_exact_synonym	phylloquinone exposure	has_exact_synonym	exposure to phylloquinone
WARN	duplicate_exact_synonym	phosgene exposure	has_exact_synonym	exposure to phosgene
WARN	duplicate_exact_synonym	phosgene exposure	has_exact_synonym	exposure to phosgene
WARN	duplicate_exact_synonym	phenol exposure	has_exact_synonym	exposure to phenol
WARN	duplicate_exact_synonym	phenol exposure	has_exact_synonym	exposure to phenol
WARN	duplicate_exact_synonym	perfluorooctanoic acid exposure	has_exact_synonym	exposure to perfluorooctanoic acid
WARN	duplicate_exact_synonym	perfluorooctanoic acid exposure	has_exact_synonym	exposure to perfluorooctanoic acid
WARN	duplicate_exact_synonym	nickel molecular entity exposure	has_exact_synonym	exposure to nickel molecular entity
WARN	duplicate_exact_synonym	nickel molecular entity exposure	has_exact_synonym	exposure to nickel molecular entity
WARN	duplicate_exact_synonym	N,N-diethyl-m-toluamide exposure	has_exact_synonym	exposure to N,N-diethyl-m-toluamide
WARN	duplicate_exact_synonym	N,N-diethyl-m-toluamide exposure	has_exact_synonym	exposure to N,N-diethyl-m-toluamide
WARN	duplicate_exact_synonym	methyl tert-butyl ether exposure	has_exact_synonym	exposure to methyl tert-butyl ether
WARN	duplicate_exact_synonym	methyl tert-butyl ether exposure	has_exact_synonym	exposure to methyl tert-butyl ether
WARN	duplicate_exact_synonym	menaquinone exposure	has_exact_synonym	exposure to menaquinone
WARN	duplicate_exact_synonym	menaquinone exposure	has_exact_synonym	exposure to menaquinone
WARN	duplicate_exact_synonym	exposure to increased amount of methane	has_exact_synonym	exposure to increased amount in methane
WARN	duplicate_exact_synonym	exposure to increased amount of methane	has_exact_synonym	exposure to increased amount in methane
WARN	duplicate_exact_synonym	estrogen exposure	has_exact_synonym	exposure to estrogen
WARN	duplicate_exact_synonym	estrogen exposure	has_exact_synonym	exposure to estrogen
WARN	duplicate_exact_synonym	epichlorohydrin exposure	has_exact_synonym	exposure to epichlorohydrin
WARN	duplicate_exact_synonym	epichlorohydrin exposure	has_exact_synonym	exposure to epichlorohydrin
WARN	duplicate_exact_synonym	exposure to decreased amount of methane	has_exact_synonym	exposure to decreased amount in methane
WARN	duplicate_exact_synonym	exposure to decreased amount of methane	has_exact_synonym	exposure to decreased amount in methane
WARN	duplicate_exact_synonym	cyfluthrin exposure	has_exact_synonym	exposure to cyfluthrin
WARN	duplicate_exact_synonym	cyfluthrin exposure	has_exact_synonym	exposure to cyfluthrin
WARN	duplicate_exact_synonym	chromium molecular entity exposure	has_exact_synonym	exposure to chromium molecular entity
WARN	duplicate_exact_synonym	chromium molecular entity exposure	has_exact_synonym	exposure to chromium molecular entity
WARN	duplicate_exact_synonym	chemical entity exposure	has_exact_synonym	exposure to chemical entity
WARN	duplicate_exact_synonym	chemical entity exposure	has_exact_synonym	exposure to chemical entity
WARN	duplicate_exact_synonym	bromomethane exposure	has_exact_synonym	exposure to bromomethane
WARN	duplicate_exact_synonym	bromomethane exposure	has_exact_synonym	exposure to bromomethane
WARN	duplicate_exact_synonym	arsenic molecular entity exposure	has_exact_synonym	exposure to arsenic molecular entity
WARN	duplicate_exact_synonym	arsenic molecular entity exposure	has_exact_synonym	exposure to arsenic molecular entity
WARN	duplicate_exact_synonym	acetylsalicylic acid exposure	has_exact_synonym	exposure to acetylsalicylic acid
WARN	duplicate_exact_synonym	acetylsalicylic acid exposure	has_exact_synonym	exposure to acetylsalicylic acid
WARN	duplicate_exact_synonym	1,1-Dichloroethane exposure	has_exact_synonym	exposure to 1,1-Dichloroethane
WARN	duplicate_exact_synonym	1,1-Dichloroethane exposure	has_exact_synonym	exposure to 1,1-Dichloroethane
WARN	duplicate_exact_synonym	estrogen modifying agent therapy	has_exact_synonym	estrogen receptor modulator therapy
WARN	duplicate_exact_synonym	anti-estrogen agent therapy	has_exact_synonym	estrogen receptor modulator therapy
WARN	duplicate_exact_synonym	exposure to environmental material	has_exact_synonym	environmental material exposure
WARN	duplicate_exact_synonym	exposure to environmental material	has_exact_synonym	environmental material exposure
WARN	duplicate_exact_synonym	exposure to nicotine via consumption of an addictive substance via http://purl.obolibrary.org/obo/ExO_0000159	has_exact_synonym	construction exposure
WARN	duplicate_exact_synonym	exposure to construction	has_exact_synonym	construction exposure
WARN	duplicate_exact_synonym	beta-adrenergic agonist agent therapy	has_exact_synonym	beta-adrenoceptor agonists
WARN	duplicate_exact_synonym	beta-adrenergic agonist	has_exact_synonym	beta-adrenoceptor agonists
WARN	duplicate_exact_synonym	beta-adrenergic agonist agent therapy	has_exact_synonym	beta-adrenergic receptor agonist
WARN	duplicate_exact_synonym	beta-adrenergic agonist	has_exact_synonym	beta-adrenergic receptor agonist
WARN	duplicate_exact_synonym	beta-adrenergic agonist agent therapy	has_exact_synonym	beta-adrenergic agonists
WARN	duplicate_exact_synonym	beta-adrenergic agonist	has_exact_synonym	beta-adrenergic agonists
WARN	duplicate_exact_synonym	behavior	has_exact_synonym	behaviour
WARN	duplicate_exact_synonym	behavior process	has_exact_synonym	behaviour
WARN	duplicate_exact_synonym	antimony(0)	has_exact_synonym	antimony
WARN	duplicate_exact_synonym	antimony atom	has_exact_synonym	antimony
WARN	duplicate_exact_synonym	anti-inflammatory agent therapy	has_exact_synonym	anti-inflammatory drug therapy
WARN	duplicate_exact_synonym	nonsteroidal anti-inflammatory agent therapy	has_exact_synonym	anti-inflammatory drug therapy
WARN	duplicate_exact_synonym	alpha-adrenergic agent therapy	has_exact_synonym	alpha-adrenergic drug therapy
WARN	duplicate_exact_synonym	alpha-adrenergic agonist agent therapy	has_exact_synonym	alpha-adrenergic drug therapy
WARN	missing_definition	spatial region	definition	
WARN	missing_definition	disposition	definition	
WARN	missing_definition	quality	definition	
WARN	missing_definition	object aggregate	definition	
WARN	missing_definition	site	definition	
WARN	missing_definition	object	definition	
WARN	missing_definition	immaterial entity	definition	
WARN	missing_definition	in_dorsal_side_of	definition	
WARN	missing_definition	anatomical entity	definition	
WARN	missing_definition	connected anatomical structure	definition	
WARN	missing_definition	material anatomical entity	definition	
WARN	missing_definition	immaterial anatomical entity	definition	
WARN	missing_definition	cell part	definition	
WARN	missing_definition	multi-cell-part structure	definition	
WARN	missing_definition	neuron projection bundle	definition	
WARN	missing_definition	organism or virus or viroid	definition	
WARN	missing_definition	multicellular anatomical structure	definition	
WARN	missing_definition	biological entity	definition	
WARN	missing_definition	scyllo-inositol	definition	
WARN	missing_definition	aspartate	definition	
WARN	missing_definition	naltrexone(1+)	definition	
WARN	missing_definition	autophagy inducer	definition	
WARN	missing_definition	carbamate	definition	
WARN	missing_definition	a tetracycline zwittterion	definition	
WARN	missing_definition	11-HPETE(1-)	definition	
WARN	missing_definition	9-HPODE(1-)	definition	
WARN	missing_definition	retinoate	definition	
WARN	missing_definition	2-hydroxy-2-methylpropanenitrile	definition	
WARN	missing_definition	dioxygen	definition	
WARN	missing_definition	inulin	definition	
WARN	missing_definition	hydrazine	definition	
WARN	missing_definition	staurosporine	definition	
WARN	missing_definition	bromide	definition	
WARN	missing_definition	methylarsonate(2-)	definition	
WARN	missing_definition	methanethiol	definition	
WARN	missing_definition	hydroxide	definition	
WARN	missing_definition	iodide	definition	
WARN	missing_definition	selane	definition	
WARN	missing_definition	dialkyl phosphate	definition	
WARN	missing_definition	noradrenaline(1+)	definition	
WARN	missing_definition	D-alpha-amino acid	definition	
WARN	missing_definition	1-acyl-sn-glycerol 3-phosphate	definition	
WARN	missing_definition	fluoride	definition	
WARN	missing_definition	primary aliphatic amine	definition	
WARN	missing_definition	hydrogensulfite	definition	
WARN	missing_definition	pinene	definition	
WARN	missing_definition	nucleoside 5'-monophosphate	definition	
WARN	missing_definition	chloric acid	definition	
WARN	missing_definition	nucleoside triphosphate	definition	
WARN	missing_definition	benzenediol	definition	
WARN	missing_definition	ribonucleoside triphosphate	definition	
WARN	missing_definition	dialkyl ketone	definition	
WARN	missing_definition	hydrogen halide	definition	
WARN	missing_definition	ethene	definition	
WARN	missing_definition	2'-deoxyribonucleoside	definition	
WARN	missing_definition	alpha,alpha-trehalose 6-phosphate	definition	
WARN	missing_definition	manganese atom	definition	
WARN	missing_definition	diphosphate(4-)	definition	
WARN	missing_definition	thiamine(1+)	definition	
WARN	missing_definition	superoxide	definition	
WARN	missing_definition	sulfur dioxide	definition	
WARN	missing_definition	1,2-dichloroethene	definition	
WARN	missing_definition	pyrimidine 2'-deoxyribonucleoside	definition	
WARN	missing_definition	3',5'-cyclic purine nucleotide	definition	
WARN	missing_definition	imidazolone	definition	
WARN	missing_definition	5beta-cholane	definition	
WARN	missing_definition	vitamin C	definition	
WARN	missing_definition	N-acylglucosamine	definition	
WARN	missing_definition	N-acyl-hexosamine	definition	
WARN	missing_definition	adenosine phosphate	definition	
WARN	missing_definition	adenosines	definition	
WARN	missing_definition	alditol phosphate	definition	
WARN	missing_definition	alkaline earth metal atom	definition	
WARN	missing_definition	alkali metal atom	definition	
WARN	missing_definition	alkyl phosphate	definition	
WARN	missing_definition	aliphatic sulfide	definition	
WARN	missing_definition	amino cyclitol glycoside	definition	
WARN	missing_definition	aminobenzenesulfonate	definition	
WARN	missing_definition	aminobenzoate	definition	
WARN	missing_definition	aminobenzoic acid	definition	
WARN	missing_definition	aminoglycan	definition	
WARN	missing_definition	aminoglycoside antibiotic	definition	
WARN	missing_definition	anthraquinone	definition	
WARN	missing_definition	arabinoside	definition	
WARN	missing_definition	arsenic molecular entity	definition	
WARN	missing_definition	arylalkylamine	definition	
WARN	missing_definition	ascorbic acid	definition	
WARN	missing_definition	aziridines	definition	
WARN	missing_definition	benzamides	definition	
WARN	missing_definition	arenesulfonate oxoanion	definition	
WARN	missing_definition	benzopyran	definition	
WARN	missing_definition	benzopyrrole	definition	
WARN	missing_definition	benzyl group	definition	
WARN	missing_definition	bornane monoterpenoid	definition	
WARN	missing_definition	boron molecular entity	definition	
WARN	missing_definition	brassinosteroid	definition	
WARN	missing_definition	bromine atom	definition	
WARN	missing_definition	bromine molecular entity	definition	
WARN	missing_definition	butenedioic acid	definition	
WARN	missing_definition	cadmium atom	definition	
WARN	missing_definition	cadmium molecular entity	definition	
WARN	missing_definition	calcium atom	definition	
WARN	missing_definition	calcium molecular entity	definition	
WARN	missing_definition	calcium ionophore	definition	
WARN	missing_definition	carbon disulfide	definition	
WARN	missing_definition	carbon oxide	definition	
WARN	missing_definition	carbonyl group	definition	
WARN	missing_definition	chelate-forming peptide	definition	
WARN	missing_definition	chitin synthesis inhibitor	definition	
WARN	missing_definition	chloride salt	definition	
WARN	missing_definition	chlorine atom	definition	
WARN	missing_definition	choline ester	definition	
WARN	missing_definition	chromanes	definition	
WARN	missing_definition	chromenes	definition	
WARN	missing_definition	chromium molecular entity	definition	
WARN	missing_definition	chromopeptide	definition	
WARN	missing_definition	cobalamins	definition	
WARN	missing_definition	cobalt cation	definition	
WARN	missing_definition	cobamides	definition	
WARN	missing_definition	compatible osmolytes	definition	
WARN	missing_definition	copper molecular entity	definition	
WARN	missing_definition	copper cation	definition	
WARN	missing_definition	cobalt-corrinoid hexaamide	definition	
WARN	missing_definition	coumarins	definition	
WARN	missing_definition	pseudohalogen oxoacid	definition	
WARN	missing_definition	cyclic amide	definition	
WARN	missing_definition	cyclic nucleotide	definition	
WARN	missing_definition	cyclic peptide	definition	
WARN	missing_definition	cyclohexenecarboxylic acid	definition	
WARN	missing_definition	cyclopropanecarboxylic acid	definition	
WARN	missing_definition	cytochalasin	definition	
WARN	missing_definition	cytochrome-b6f complex inhibitor	definition	
WARN	missing_definition	deoxyribonucleoside	definition	
WARN	missing_definition	dicarboxylic acid amide	definition	
WARN	missing_definition	diepoxybutane	definition	
WARN	missing_definition	quinolone	definition	
WARN	missing_definition	({[(2R,3S,4R,5R)-3,4-dihydroxy-5-(9H-purin-9-yl)oxolan-2-yl]methyl phosphonato}oxy)(phosphonatooxy)phosphinate	definition	
WARN	missing_definition	disaccharide phosphate	definition	
WARN	missing_definition	dithiol	definition	
WARN	missing_definition	dodecyl group	definition	
WARN	missing_definition	dodecyl sulfate	definition	
WARN	missing_definition	ecdysone antagonists	definition	
WARN	missing_definition	monoatomic anion	definition	
WARN	missing_definition	monoatomic cation	definition	
WARN	missing_definition	erythromycins	definition	
WARN	missing_definition	erythronolide	definition	
WARN	missing_definition	estrane	definition	
WARN	missing_definition	ethanolamines	definition	
WARN	missing_definition	ethylene releasers	definition	
WARN	missing_definition	iron(3+) chelator	definition	
WARN	missing_definition	ferulic acids	definition	
WARN	missing_definition	fluoride salt	definition	
WARN	missing_definition	fluorine atom	definition	
WARN	missing_definition	fluorine molecular entity	definition	
WARN	missing_definition	galactosamine	definition	
WARN	missing_definition	3,7-dimethylocta-2,6-dien-1-ol	definition	
WARN	missing_definition	gibberellin	definition	
WARN	missing_definition	glucoside	definition	
WARN	missing_definition	glycogens	definition	
WARN	missing_definition	glycosylglucose	definition	
WARN	missing_definition	guanosine phosphate	definition	
WARN	missing_definition	guanosines	definition	
WARN	missing_definition	halogen molecular entity	definition	
WARN	missing_definition	halogen	definition	
WARN	missing_definition	heparins	definition	
WARN	missing_definition	heterocyclic antibiotic	definition	
WARN	missing_definition	hexachlorocyclohexane	definition	
WARN	missing_definition	hexamethylphosphoric triamide	definition	
WARN	missing_definition	hexitol	definition	
WARN	missing_definition	monohydroxycinnamic acid	definition	
WARN	missing_definition	hydroxyphenylalanine	definition	
WARN	missing_definition	imide	definition	
WARN	missing_definition	indanones	definition	
WARN	missing_definition	indolones	definition	
WARN	missing_definition	inorganic anion	definition	
WARN	missing_definition	inorganic oxide	definition	
WARN	missing_definition	inorganic salt	definition	
WARN	missing_definition	inorganic sulfate salt	definition	
WARN	missing_definition	iodide salt	definition	
WARN	missing_definition	iodine molecular entity	definition	
WARN	missing_definition	iodophenol	definition	
WARN	missing_definition	monoatomic ion	definition	
WARN	missing_definition	organic salt	definition	
WARN	missing_definition	iron molecular entity	definition	
WARN	missing_definition	iron cation	definition	
WARN	missing_definition	isoindoles	definition	
WARN	missing_definition	isothiocyanic acid	definition	
WARN	missing_definition	juvenile hormone antagonists	definition	
WARN	missing_definition	juvenile hormone mimic	definition	
WARN	missing_definition	ketoaldonate	definition	
WARN	missing_definition	lead atom	definition	
WARN	missing_definition	leucomycin	definition	
WARN	missing_definition	magnesium atom	definition	
WARN	missing_definition	magnesium molecular entity	definition	
WARN	missing_definition	manganese molecular entity	definition	
WARN	missing_definition	manganese cation	definition	
WARN	missing_definition	mercury atom	definition	
WARN	missing_definition	mercury molecular entity	definition	
WARN	missing_definition	mercury cation	definition	
WARN	missing_definition	metal cation	definition	
WARN	missing_definition	methoxybenzoate	definition	
WARN	missing_definition	methylamines	definition	
WARN	missing_definition	methylbenzoic acid	definition	
WARN	missing_definition	methylxanthine	definition	
WARN	missing_definition	mitochondrial respiratory-chain inhibitor	definition	
WARN	missing_definition	molybdenum molecular entity	definition	
WARN	missing_definition	monoalkyl phosphate	definition	
WARN	missing_definition	monoatomic monocation	definition	
WARN	missing_definition	monoatomic polycation	definition	
WARN	missing_definition	nickel cation	definition	
WARN	missing_definition	nitrites	definition	
WARN	missing_definition	nitrogen atom	definition	
WARN	missing_definition	organonitrogen heterocyclic antibiotic	definition	
WARN	missing_definition	nitrous acid	definition	
WARN	missing_definition	nonmetal atom	definition	
WARN	missing_definition	nucleoside antibiotic	definition	
WARN	missing_definition	organic heteromonocyclic compound	definition	
WARN	missing_definition	organic ion	definition	
WARN	missing_definition	organic phosphate	definition	
WARN	missing_definition	organophosphate insecticide	definition	
WARN	missing_definition	organophosphorus insecticide	definition	
WARN	missing_definition	organothiophosphate insecticide	definition	
WARN	missing_definition	organotin compound	definition	
WARN	missing_definition	oxygen atom	definition	
WARN	missing_definition	oxygen molecular entity	definition	
WARN	missing_definition	oxopurine	definition	
WARN	missing_definition	aldopentose phosphate	definition	
WARN	missing_definition	peptide antibiotic	definition	
WARN	missing_definition	phosphinic ester	definition	
WARN	missing_definition	phosphite ion	definition	
WARN	missing_definition	phosphonate	definition	
WARN	missing_definition	phosphoric acid derivative	definition	
WARN	missing_definition	phosphorus molecular entity	definition	
WARN	missing_definition	photosynthetic electron-transport chain inhibitor	definition	
WARN	missing_definition	photosystem-I inhibitor	definition	
WARN	missing_definition	photosystem-II inhibitor	definition	
WARN	missing_definition	phthalate	definition	
WARN	missing_definition	phylloquinones	definition	
WARN	missing_definition	phytosteroid	definition	
WARN	missing_definition	phytylnaphthoquinone	definition	
WARN	missing_definition	piperazines	definition	
WARN	missing_definition	piperidines	definition	
WARN	missing_definition	potassium atom	definition	
WARN	missing_definition	potassium molecular entity	definition	
WARN	missing_definition	precocenes	definition	
WARN	missing_definition	propenol	definition	
WARN	missing_definition	propynol	definition	
WARN	missing_definition	prostaglandins D	definition	
WARN	missing_definition	prostaglandins E	definition	
WARN	missing_definition	prostaglandins F	definition	
WARN	missing_definition	prostaglandins I	definition	
WARN	missing_definition	pteridines	definition	
WARN	missing_definition	pterins	definition	
WARN	missing_definition	pullulans	definition	
WARN	missing_definition	purine alkaloid	definition	
WARN	missing_definition	purine nucleoside monophosphate	definition	
WARN	missing_definition	purine nucleoside triphosphate	definition	
WARN	missing_definition	purine nucleoside	definition	
WARN	missing_definition	purine ribonucleoside monophosphate	definition	
WARN	missing_definition	purine ribonucleoside triphosphate	definition	
WARN	missing_definition	pyrans	definition	
WARN	missing_definition	pyrazoles	definition	
WARN	missing_definition	pyrethroid insecticide	definition	
WARN	missing_definition	pyridazinone	definition	
WARN	missing_definition	pyridine alkaloid	definition	
WARN	missing_definition	pyrimidine nucleoside	definition	
WARN	missing_definition	pyrrolidine alkaloid	definition	
